time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,0.0529740910264,0.174181826065,13.8985868559,0.0918503897593,0.0731791913012,0.0,-0.267094790182,0.53123506501,3.91559904309,0.0955710608601,0.0318092240713,0.0,421.9283345644042,420.5500961139645,421.1498367020861,420.63872154230523
2.0400000000000014,0.0354592724223,0.207930077247,14.1359910499,0.0971666463292,0.0752014463271,0.0,-0.316905022079,0.594227874794,3.99748929053,0.0686379504573,0.0372471327481,0.0,447.2793282697181,447.72245460590375,448.50294526004524,446.31617024544073
2.1000000000000014,0.0150159418355,0.245426386019,14.3769555494,0.101428699999,0.0773089088323,0.0,-0.364729443797,0.656016224016,4.03444017774,0.0754388915925,0.0305005462743,0.0,434.64484402628256,434.079568008645,433.1760733136073,433.75164466352516
2.1600000000000015,-0.00854794461578,0.286989028114,14.6228394674,0.10543577843,0.0794528580278,0.0,-0.420908530122,0.729812453635,4.16112677939,0.0374815305125,0.0445495438387,0.0,462.3906393547652,463.49666166081414,463.74795622151834,460.7593980611915
2.2200000000000015,-0.0358688761184,0.333499148087,14.8804945362,0.107850315874,0.0819541342053,0.0,-0.490035672759,0.820699528549,4.42626980829,0.0452584816698,0.0352449087453,0.0,505.0518378999198,504.3809499194354,503.21670646931506,503.7800041650198
2.2800000000000016,-0.0669677179383,0.384958491433,15.1488429584,0.110521937952,0.0840459741922,0.0,-0.546773209064,0.89482905649,4.51821647267,0.0430229432335,0.0340912569152,0.0,455.00511485583115,454.9132225337951,455.8567630398068,455.6791482481063
2.3400000000000016,-0.101308160961,0.440648288758,15.420281995,0.11287731596,0.0859620080425,0.0,-0.598080136482,0.96169675964,4.52961473571,0.0303966223916,0.0272274588517,0.0,431.0954830909749,430.51544506112475,431.0563786981271,429.9887338185863
2.4000000000000017,-0.139140062075,0.500883343919,15.6967523152,0.115009758649,0.0876321003147,0.0,-0.663109531616,1.04626667939,4.68532743815,0.0442318139048,0.0290226607385,0.0,475.9865110310899,476.12403129498284,475.3045716528236,476.3642593682956
2.4600000000000017,-0.180749226103,0.566026983869,15.9807047084,0.118420646021,0.0901620580424,0.0,-0.724051331722,1.12543540431,4.77923611903,0.0744589268273,0.0602966906869,0.0,457.7365766579503,460.21974147072484,457.3442803652376,459.74773771255883
2.520000000000002,-0.226162972171,0.636109876229,16.2712482897,0.122780854259,0.0937622287517,0.0,-0.790071662256,1.21103856742,4.90483980691,0.0688306406713,0.0594088444727,0.0,469.0556682634199,468.98904025033545,470.2695670002614,469.8371144741571
2.580000000000002,-0.275486629436,0.711249196867,16.5679513433,0.126784504467,0.0970802100862,0.0,-0.854358297242,1.29393735815,4.98474391327,0.0621517141669,0.0454646986632,0.0,458.22021513622616,457.11213993063427,456.634398855585,456.1044027753177
2.640000000000002,-0.328857966521,0.791600807556,16.8707037868,0.130576453315,0.0996499102852,0.0,-0.924910752571,1.38474478048,5.10628742243,0.0652148720181,0.0369535478902,0.0,472.7490210418205,472.09354933309015,469.0749630837673,469.3154747238502
2.700000000000002,-0.38632162958,0.877223194447,17.1787993999,0.134432478577,0.102200057639,0.0,-0.990747458096,1.4696395728,5.16313798894,0.0623017265838,0.0517684993775,0.0,451.43860956456194,452.633568629806,452.8593146297989,452.62783061805163
2.760000000000002,-0.447465981367,0.967586336067,17.487177468,0.138601070797,0.105680472405,0.0,-1.04768633068,1.54277942996,5.1161821321,0.0809284155402,0.0682229024147,0.0,418.41117705464694,419.8440037883944,419.030657195546,420.6509424267629
2.820000000000002,-0.512422628774,1.06283963702,17.7958258669,0.143225711535,0.109525723181,0.0,-1.11788661655,1.63270698488,5.17162097767,0.0679839536059,0.0541771123174,0.0,453.3479418046865,452.2206419876,453.3795848456777,452.342740446165
2.880000000000002,-0.582025346707,1.16403762423,18.1110058643,0.14722427218,0.112562338835,0.0,-1.20246765256,1.74084997844,5.33337931897,0.0638167858276,0.042304688087,0.0,486.5267506059962,485.6382732247857,486.1741095579388,485.8646269947177
2.940000000000002,-0.656260629804,1.27114451268,18.4314220773,0.150702670842,0.114891707985,0.0,-1.27225250223,1.82965175146,5.34689940565,0.0425085255085,0.0307480301043,0.0,442.5146113008523,441.56283436725596,443.95223557280633,442.20234083127144
3.000000000000002,-0.734626777955,1.38350308083,18.7517904036,0.152850532993,0.116440650294,0.0,-1.34010962112,1.91579796492,5.33195294543,0.0169255862072,0.0134626961354,0.0,434.87000097697006,433.41954099333543,434.5723511216815,432.4227584179387
3.0600000000000023,-0.816890986513,1.50079514358,19.0695651235,0.154255437246,0.117240370568,0.0,-1.4021390614,1.99403174258,5.26075750424,0.0339714333348,0.013059272896,0.0,414.90827265491,414.87274157235333,414.47840582538385,415.9742044359947
3.1200000000000023,-0.903405451081,1.62346715604,19.3873564068,0.156191997775,0.117745103321,0.0,-1.4817054729,2.09511765321,5.33177704283,0.0286498410205,-0.00304286949213,0.0,462.0484313878701,460.7769152922987,460.7839651534725,460.36335339855515
